mode,phase,run,case,sha,binary_sha256,frames,setup_ms,p50_ms,p95_ms,p99_ms,max_ms,over_33,over_100,longest_over_33,setup_records,setup_proxies,setup_tracked_identities,setup_stress_mode,records_first,records_last,records_minimum,records_maximum,proxies_first,proxies_last,proxies_minimum,proxies_maximum,caps_first,caps_last,caps_minimum,caps_maximum,textures_first,textures_last,textures_minimum,textures_maximum,mids_first,mids_last,mids_minimum,mids_maximum,fine_bytes_first,fine_bytes_last,fine_bytes_minimum,fine_bytes_maximum,working_set_first,working_set_last,working_set_minimum,working_set_maximum,uobjects_first,uobjects_last,uobjects_minimum,uobjects_maximum,rhi_texture_bytes_first,rhi_texture_bytes_last,rhi_texture_bytes_maximum,engine_game_ms_p50_ms,engine_game_ms_p95_ms,engine_game_ms_p99_ms,engine_game_ms_max_ms,engine_render_ms_p50_ms,engine_render_ms_p95_ms,engine_render_ms_p99_ms,engine_render_ms_max_ms,engine_rhi_ms_p50_ms,engine_rhi_ms_p95_ms,engine_rhi_ms_p99_ms,engine_rhi_ms_max_ms,engine_gpu_ms_p50_ms,engine_gpu_ms_p95_ms,engine_gpu_ms_p99_ms,engine_gpu_ms_max_ms,engine_game_wait_ms_p50_ms,engine_game_wait_ms_p95_ms,engine_game_wait_ms_p99_ms,engine_game_wait_ms_max_ms,engine_render_wait_ms_p50_ms,engine_render_wait_ms_p95_ms,engine_render_wait_ms_p99_ms,engine_render_wait_ms_max_ms,engine_present_ms_p50_ms,engine_present_ms_p95_ms,engine_present_ms_p99_ms,engine_present_ms_max_ms,gray_stage_current_reveal_us_p50_us,gray_stage_current_reveal_us_p95_us,gray_stage_current_reveal_us_p99_us,gray_stage_current_reveal_us_max_us,gray_stage_historical_us_p50_us,gray_stage_historical_us_p95_us,gray_stage_historical_us_p99_us,gray_stage_historical_us_max_us,gray_stage_coverage_us_p50_us,gray_stage_coverage_us_p95_us,gray_stage_coverage_us_p99_us,gray_stage_coverage_us_max_us,gray_stage_occupancy_us_p50_us,gray_stage_occupancy_us_p95_us,gray_stage_occupancy_us_p99_us,gray_stage_occupancy_us_max_us,gray_stage_ownership_us_p50_us,gray_stage_ownership_us_p95_us,gray_stage_ownership_us_p99_us,gray_stage_ownership_us_max_us,gray_stage_texture_us_p50_us,gray_stage_texture_us_p95_us,gray_stage_texture_us_p99_us,gray_stage_texture_us_max_us,gray_stage_cap_us_p50_us,gray_stage_cap_us_p95_us,gray_stage_cap_us_p99_us,gray_stage_cap_us_max_us,gray_stage_refresh_us_p50_us,gray_stage_refresh_us_p95_us,gray_stage_refresh_us_p99_us,gray_stage_refresh_us_max_us,gray_memory_p95_ms
PIE,after,After_PIE_03,EightWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,300,14.86279999880935,25.989199999457924,31.62259999953676,40.87380000055418,51.47469999974419,9,0,1,0,0,15,2,8,8,8,9,8,8,8,8,0,0,0,0,32,56,32,56,24,24,24,24,0,1884160,0,1884160,4208340992,4164886528,4163633152,4212989952,62830,62830,62830,62830,3525320704,3526926336,3526926336,19.404,27.1582,33.468,42.3815,0.0002,0.0004,0.0006,0.0056,0.1591,0.2649,3.4638,3.6774,17.1432,18.903,20.9404,21.6387,5.5507,11.3771,13.0868,14.5012,0.0063,0.009,0.0104,0.0488,0.0063,0.009,0.0104,0.0488,253.7,898.4,2858.4,4108.6,365.2,6747.9,9733.8,10043.7,280.2,673.3,784.2,843.5,2.0,65.3,723.2,963.0,1.0,708.8,1608.8,1807.8,0.0,296.4,376.9,391.1,0.2,0.7,1.1,14.7,0.0,0.0,0.0,0.0,8.7738
PIE,after,After_PIE_03,ThirtyTwoWhole,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,61.305899998842506,26.250300001265714,42.23120000096969,60.461699998995755,123.3224000006885,42,1,3,0,0,39,3,31,27,27,33,27,27,27,27,0,0,0,0,120,198,120,198,81,81,81,81,0,6359040,0,6359040,4166660096,4214325248,4166660096,4214325248,64330,64486,64330,64486,3529830400,3535048704,3535048704,25.4645,39.1021,63.1941,121.7735,0.0002,0.0004,0.0065,9.4987,0.1506,3.0133,3.4795,3.8413,17.3207,20.1022,21.6089,22.209,0.0014,4.6271,9.3985,12.7321,0.0063,0.009,0.0495,24.8966,0.0063,0.0089,0.0117,0.0495,824.1,3376.4,4285.9,17137.5,1226.1,13768.7,28482.7,35607.3,794.9,1459.7,2537.9,2808.8,5.6,240.7,395.1,4693.8,2.1,1471.1,3229.2,4254.3,0.0,1057.5,1327.1,2339.0,0.4,1.6,2.1,3.5,0.0,0.0,0.0,0.0,18.0381
PIE,after,After_PIE_03,PartialNewThenRepeat,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,25.097800000366988,24.314100000992767,31.870799999524024,45.075900001393165,58.6529000011069,14,0,1,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,3809280,0,3809280,4226469888,4240371712,4226469888,4240457728,64544,64544,64544,64544,3544354816,3544354816,3544354816,15.6013,24.9543,39.5674,56.0682,0.0002,0.0004,0.0006,0.0065,0.1829,3.1404,3.2815,3.498,16.27,18.7778,19.9336,25.664,6.0434,13.2659,14.757,15.3733,0.0062,0.0086,0.0106,0.0531,0.0062,0.0086,0.0106,0.0531,73.6,5343.9,13066.7,18424.7,64.9,89.4,5358.0,11803.6,0.0,193.3,471.3,669.2,0.7,1.2,8.0,4920.4,0.5,1.0,1.4,1234.9,0.0,0.0,2020.8,2378.5,0.0,460.3,11434.7,11666.5,0.0,0.0,0.0,0.0,5.396100000000001
PIE,after,After_PIE_03,Overlap64,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,186.89889999950537,26.23190000122122,31.369199999971897,33.806299999923795,551.4906999997038,7,1,2,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,4280172544,4285431808,4280172544,4286840832,65936,65936,65936,65936,3552219136,3552219136,3552219136,18.0042,22.464,24.16,550.3522,0.0002,0.0004,0.0006,0.0006,0.1653,0.4478,3.4442,3.4949,17.1283,19.2535,20.4905,22.1021,6.3776,12.0884,13.3823,20.6666,0.0064,0.009,0.0111,0.0207,0.0064,0.009,0.0111,0.0207,124.4,177.0,195.6,211.5,0.5,0.8,1.1,297030.2,76.6,122.5,144.6,1968.1,0.0,0.0,0.0,10127.4,0.0,0.0,0.0,227495.4,0.0,0.0,0.0,7526.7,0.0,0.0,0.0,22940.4,0.0,0.0,0.0,0.0,0.26339999999999997
PIE,after,After_PIE_03,SameIdentity64,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,206.9537000006676,26.688599999033613,32.29470000042056,34.28940000048897,933.7916999993467,11,1,1,65,65,8,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,4319768576,4323188736,4319768576,4323188736,66990,66990,66990,66990,3560361984,3560361984,3560361984,18.1981,23.2054,24.8732,912.327,0.0002,0.0004,0.0006,6.8665,0.1628,0.3832,3.4246,3.6337,17.1154,18.8465,20.2025,22.4967,6.185,13.5522,14.8462,17.6205,0.0063,0.0088,0.0106,13.5101,0.0063,0.0087,0.0105,0.0129,123.3,170.0,225.6,323.2,0.3,0.6,0.8,665220.3,75.7,120.3,207.1,1802.7,0.0,0.0,0.0,11029.1,0.0,0.0,0.0,520391.8,0.0,0.0,0.0,8612.1,0.0,0.0,0.0,91045.9,0.0,0.0,0.0,0.0,0.2328
PIE,after,After_PIE_03,Distributed184,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,580.7566000003135,26.005200001236517,30.675199999677716,33.861900001284084,2633.4659999993164,7,1,2,185,185,10,6,121,121,121,121,121,121,121,121,121,121,121,121,122,122,122,122,361,361,361,361,44966912,44966912,44966912,44966912,4483354624,4479524864,4479074304,4489207808,69912,69912,69912,69912,3583741952,3557306368,3583741952,18.3153,22.6196,29.9282,2585.6211,0.0002,0.0004,0.0005,0.0005,0.1554,0.2639,3.2271,3.4954,16.9772,19.0848,28.2603,34.4132,5.9867,12.0051,13.5217,25.2515,0.0063,0.0081,0.0102,0.0237,0.0063,0.0081,0.0102,0.0237,121.2,170.5,219.4,288.0,0.4,0.7,0.8,1887925.0,74.8,105.9,151.2,6303.1,0.0,0.0,0.0,87111.1,0.0,0.0,0.0,1468632.5,0.0,0.0,0.0,22804.8,0.0,0.0,0.0,254846.7,0.0,0.0,0.0,0.0,0.2504
PIE,after,After_PIE_03,FastSweep90,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,180,209.87400000012713,24.074300001302618,27.87720000014815,32.29490000012447,574.465899999268,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,4480274432,4474466304,4474449920,4480348160,69912,69912,69912,69912,3565170688,3565170688,3565170688,14.0551,20.4516,32.4445,566.8188,0.0002,0.0004,0.0005,0.0006,0.1725,3.1437,3.2845,3.3482,15.7614,17.5638,19.0578,20.3645,6.4384,12.8162,14.6783,16.8254,0.0064,0.0089,0.0106,0.0131,0.0064,0.0089,0.0106,0.0131,46.8,68.2,195.5,211.3,0.5,0.8,1.0,297734.8,0.0,0.0,85.2,1503.4,0.0,0.0,0.0,9863.2,0.0,0.0,0.0,229707.6,0.0,0.0,0.0,7538.7,0.0,0.0,0.0,22712.1,0.0,0.0,0.0,0.0,0.161
PIE,after,After_PIE_03,FastSweep160,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,180,213.22719999989204,23.199900000690832,28.09970000089379,34.137500000724685,576.495100000102,2,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,4473987072,4474167296,4473987072,4474167296,69912,69912,69912,69912,3573035008,3573035008,3573035008,14.1615,20.3379,33.4167,558.8035,0.0002,0.0004,0.0005,0.0007,0.1689,3.1069,3.2184,3.2588,15.6211,19.2204,20.9381,20.9381,6.4259,12.7332,14.7833,15.8167,0.0064,0.0086,0.01,0.0104,0.0064,0.0086,0.01,0.0104,47.1,53.8,129.9,135.4,0.5,0.8,1.0,295995.9,0.0,0.0,84.2,1545.1,0.0,0.0,0.0,9730.4,0.0,0.0,0.0,227689.5,0.0,0.0,0.0,7516.5,0.0,0.0,0.0,22935.9,0.0,0.0,0.0,0.0,0.13090000000000002
PIE,after,After_PIE_03,StationaryStop,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,8.639600000606151,24.350399999093497,27.634699999907752,31.02749999925436,34.98530000069877,1,0,1,1,1,7,0,2,2,2,2,2,2,2,2,1,1,1,1,6,6,6,6,4,4,4,4,3809280,5062656,3809280,5062656,4474245120,4475752448,4474245120,4475752448,69912,69912,69912,69912,3573440512,3573440512,3573440512,14.3088,20.6061,25.7568,36.3729,0.0002,0.0004,0.0006,0.0006,0.1814,3.1773,3.4314,3.6863,15.998,18.8115,19.8532,25.3489,6.9134,13.0117,13.9211,14.6204,0.0065,0.009,0.0112,0.0126,0.0065,0.009,0.0112,0.0126,58.2,74.9,141.8,4615.0,13.2,1414.1,2616.5,2890.1,0.0,15.4,207.2,241.1,1.0,1041.0,1769.8,1971.1,0.8,177.9,372.6,453.7,0.0,0.0,0.0,715.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.7506
PIE,after,After_PIE_03,LongRepeatDistributed,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,1800,617.9879999999685,26.521399999182904,32.14789999947243,35.417600000073435,2639.5219000005454,69,1,2,186,186,10,6,122,122,122,122,122,122,122,122,121,121,121,121,126,126,126,126,364,364,364,364,46220288,46220288,46220288,46220288,4525248512,4533387264,4515168256,4533387264,70156,70156,70156,70156,3596820480,3549569024,3596820480,18.561,23.453,25.2064,2579.9045,0.0002,0.0004,0.0006,0.0063,0.1619,0.27,3.389,5.0855,17.1654,19.1179,20.7239,37.2959,6.1548,12.4798,14.4235,45.4418,0.0067,0.0101,0.0169,0.0703,0.0067,0.0101,0.0169,0.0703,122.2,163.7,194.8,330.7,0.4,0.7,0.8,1890383.0,75.1,96.5,121.4,6676.3,0.0,0.0,0.0,78603.4,0.0,0.0,0.0,1474656.0,0.0,0.0,0.0,22824.0,0.0,0.0,0.0,258093.5,0.0,0.0,0.0,0.0,0.24769999999999998
PIE,after,After_PIE_03,ActualNewKnowledge,5ec64c1d8dfef1e20d13ed98fc3c6617828d9170,AE4AB439A898C6467604E4C35064BB7D24D578B29E98B8095C122713B96D1ABD,360,28.664499999649706,24.502400001438218,29.85140000055253,34.85200000068289,57.083600000623846,4,0,1,1,1,7,0,2,7,2,7,2,7,2,7,1,1,1,1,6,11,6,11,4,19,4,19,3809280,11329536,3809280,11329536,4531728384,4532862976,4531728384,4533968896,70156,70156,70156,70156,3549974528,3551940608,3551940608,15.3934,22.5569,31.3268,58.8091,0.0002,0.0004,0.0006,0.0073,0.1746,3.1493,3.3782,3.5662,16.4432,19.3328,20.0127,20.6279,6.1705,12.9484,14.5952,16.3963,0.0066,0.0087,0.0105,0.0111,0.0066,0.0087,0.0105,0.0111,65.1,142.0,4436.8,4684.3,70.0,1403.5,5171.3,6242.4,0.0,211.7,764.8,1443.9,1.3,1199.1,3922.1,4907.8,1.0,6.8,388.3,409.4,0.0,0.0,659.2,676.9,0.0,0.3,0.5,0.6,0.0,0.0,0.0,0.0,3.7441
Standalone,before,Before_Standalone_01,Empty,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,240,0.12319999950705096,29.366200000367826,31.69299999899522,33.53799999968032,111.68759999964095,4,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3272310784,3269496832,3269103616,3284287488,53498,53498,53498,53498,1934897152,1934897152,1934897152,8.29,9.6879,10.3813,110.2126,29.2644,30.9338,31.7227,34.8376,3.5685,4.1056,5.1538,5.1538,25.0751,26.2136,26.5113,29.2169,21.0911,23.2356,24.4611,25.2533,0.0091,0.0196,0.9218,76.0506,0.0091,0.0176,0.0222,0.058,121.0,156.4,179.4,232.2,0.3,0.5,0.6,0.6,71.2,87.6,102.3,105.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21259999999999998
Standalone,before,Before_Standalone_01,OneWhole,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,300,1.705200000287732,29.49070000067877,31.85539999867615,37.631199998941156,44.15399999925285,5,0,1,0,0,8,1,1,1,1,2,1,1,1,1,0,0,0,0,4,7,4,7,3,3,3,3,0,235520,0,235520,3270565888,3267715072,3267231744,3273781248,53651,53657,53651,53657,1934897152,1935175680,1935175680,8.3145,9.5137,13.0449,21.3871,29.3811,30.8474,31.7367,33.1024,3.5996,3.9319,4.2291,6.0403,25.1532,26.1914,26.4193,26.7051,21.1404,23.0984,24.4151,24.7582,0.0093,0.0182,0.0209,0.0229,0.0093,0.0182,0.0209,0.0229,139.7,234.3,656.7,10845.6,48.6,96.8,285.5,9403.6,95.0,117.6,159.2,494.3,0.4,3.1,9.0,381.2,0.4,0.8,73.6,129.0,0.0,98.8,114.6,146.1,0.1,0.2,0.4,1.9,0.0,0.0,0.0,0.0,0.4313
Standalone,before,Before_Standalone_01,EightWhole,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,300,12.056800000209478,29.64139999858162,32.65509999982896,39.581400000315625,60.99459999859391,14,0,2,0,0,15,2,8,8,8,9,8,8,8,8,0,0,0,0,32,44,32,44,24,24,24,24,0,1884160,0,1884160,3268784128,3274743808,3268784128,3274743808,54177,54189,54177,54189,1935175680,1936322560,1936322560,9.1783,14.2221,21.2079,40.8452,29.607,31.0026,31.7345,31.8368,3.67,4.1086,4.7998,4.9392,25.2922,26.4248,26.8226,26.8975,20.2887,22.4609,23.2346,23.4036,0.0094,0.0191,0.0322,6.4089,0.0094,0.019,0.0307,0.1564,246.6,658.6,5890.8,8697.0,353.6,1337.8,9614.3,10203.4,270.1,412.8,728.2,1207.7,2.0,63.9,729.8,1114.5,0.8,86.1,1594.9,1803.7,0.0,319.0,376.4,532.9,0.1,0.6,0.7,1.3,0.0,0.0,0.0,0.0,5.6067
Standalone,before,Before_Standalone_01,ThirtyTwoWhole,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,46.38599999998405,29.92660000018077,41.16790000080073,45.407800000248244,79.09719999952358,66,0,2,0,0,39,3,31,27,27,33,27,27,27,27,0,0,0,0,120,165,120,165,81,81,81,81,0,6359040,0,6359040,3278147584,3287441408,3278147584,3290697728,56050,56140,56050,56140,1939226624,1942237184,1942237184,11.676,26.8236,33.1374,75.5087,29.6473,31.5771,32.372,33.3626,3.7981,4.3373,4.5815,6.0396,25.4113,26.4584,26.7543,27.0547,17.4694,20.9416,22.2054,22.5028,0.0089,0.0191,9.1557,48.1711,0.0088,0.017,0.0258,0.0587,1040.9,3305.3,14489.5,37659.9,1239.2,13205.4,15652.5,17593.2,777.2,1443.0,1719.6,1932.5,5.0,192.6,260.0,4773.8,1.8,1721.3,2170.1,2740.5,0.0,1160.3,1297.9,1680.5,0.4,1.5,2.2,4.4,0.0,0.0,0.0,0.0,17.6492
Standalone,before,Before_Standalone_01,PartialNewThenRepeat,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,5.522999999811873,18.48930000051041,29.867299999750685,41.61989999920479,52.61409999911848,10,0,1,0,0,7,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,3809280,0,3809280,3305259008,3317669888,3297087488,3321864192,56198,56198,56198,56198,1942237184,1951543296,1951543296,5.801,12.6045,29.9458,33.4383,18.5728,29.2421,32.0771,33.1405,3.6353,4.207,4.7667,5.2979,14.9356,25.3292,26.2147,31.5975,13.9297,21.8108,26.4016,27.0222,0.0097,0.02,11.5461,11.7101,0.0095,0.0185,0.0211,0.0225,79.7,5337.1,14163.5,19148.2,64.9,93.7,4982.7,12752.5,0.0,187.5,459.1,690.9,0.7,1.3,8.2,5476.0,0.5,0.9,1.2,1275.7,0.0,0.0,2058.0,2335.7,0.0,472.3,11639.2,12449.6,0.0,0.0,0.0,0.0,5.393
Standalone,before,Before_Standalone_01,Overlap64,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,342.538599999898,29.088900000715512,31.46039999955974,32.36780000042927,733.3054999999149,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3363315712,3349872640,3349872640,3363721216,57590,57590,57590,57590,1959407616,1959407616,1959407616,8.4001,9.8174,11.157,731.5494,29.1471,30.782,31.109,31.5049,3.6346,4.0695,4.8397,5.3688,25.1012,26.3266,26.5141,28.241,20.7757,22.8446,23.4118,24.1939,0.0085,0.0166,2.0942,675.6182,0.0085,0.0164,0.0196,0.0621,122.8,153.2,175.6,182.8,0.5,0.8,0.9,360056.5,72.0,87.4,100.2,1861.6,0.0,0.0,0.0,9257.0,0.0,0.0,0.0,304390.1,0.0,0.0,0.0,7424.5,0.0,0.0,0.0,22865.5,0.0,0.0,0.0,0.0,0.234
Standalone,before,Before_Standalone_01,SameIdentity64,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,383.86759999957576,29.262399999424815,31.45809999841731,32.380900000134716,1250.7098999994923,2,1,1,65,65,8,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3390406656,3379126272,3379122176,3390910464,58644,58644,58644,58644,1967550464,1967550464,1967550464,8.2808,9.6201,10.6077,1227.9374,29.1789,30.6306,31.3154,45.9988,3.5996,4.0655,4.4299,5.0067,25.0525,26.3171,28.6746,28.6746,20.9871,23.0552,23.8288,37.8284,0.009,0.0187,1.1396,1192.1536,0.009,0.0178,0.0217,0.1114,121.6,151.3,163.6,213.1,0.3,0.5,0.7,836062.5,71.6,87.9,105.4,1945.4,0.0,0.0,0.0,10631.7,0.0,0.0,0.0,702597.2,0.0,0.0,0.0,8480.4,0.0,0.0,0.0,95069.4,0.0,0.0,0.0,0.0,0.207
Standalone,before,Before_Standalone_01,Distributed184,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,1079.7247999998945,29.43779999986873,31.895599999188562,46.30890000044019,3533.004799999617,12,2,7,185,185,10,6,121,121,121,121,121,121,121,121,121,121,121,121,122,122,122,122,361,361,361,361,44966912,44966912,44966912,44966912,3550351360,3537166336,3537010688,3556556800,61566,61566,61566,61566,1990930432,1990930432,1990930432,8.3735,9.4087,9.8956,3488.5518,29.4534,31.1762,66.5527,186.04,3.6099,3.9738,4.3962,6.55,25.3225,26.5722,30.1776,91.7419,21.4121,23.489,37.5788,104.9707,0.009,0.0185,0.0586,3298.7119,0.0089,0.018,0.0256,0.0586,122.9,155.4,186.2,210.2,0.3,0.7,0.8,2395377.7,72.3,88.8,112.3,6324.6,0.0,0.0,0.0,89608.4,0.0,0.0,0.0,1971286.9,0.0,0.0,0.0,23152.2,0.0,0.0,0.0,269313.3,0.0,0.0,0.0,0.0,0.2339
Standalone,before,Before_Standalone_01,FastSweep90,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,180,394.9270000011893,17.99100000062026,19.296899999972084,42.88949999863689,792.784400000528,2,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3531255808,3531726848,3531255808,3531726848,62830,62830,62830,62830,1998794752,1944203264,1998794752,2.8467,4.934,28.0987,757.8711,18.0961,19.2693,28.9817,29.9515,3.3081,4.1009,5.828,5.828,14.577,15.2218,28.1278,28.1278,14.9435,16.1659,27.4754,32.9621,0.0089,0.0179,718.365,718.365,0.0088,0.0168,0.0577,0.0645,50.0,62.6,127.6,143.4,0.4,0.8,1.1,366633.2,0.0,0.0,89.5,1576.9,0.0,0.0,0.0,9765.7,0.0,0.0,0.0,308449.6,0.0,0.0,0.0,7579.6,0.0,0.0,0.0,24134.5,0.0,0.0,0.0,0.0,0.1438
Standalone,before,Before_Standalone_01,FastSweep160,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,180,339.8863000002166,17.932199998540455,19.176399999196292,30.29470000001311,734.0499000001728,1,1,1,65,65,15,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,3809280,3809280,3809280,3809280,3532128256,3532263424,3532128256,3532263424,62830,62830,62830,62830,1952067584,1952067584,1952067584,2.84,3.6145,14.374,731.9502,18.0307,18.9484,26.9056,30.6012,3.2998,3.7207,5.1273,5.1273,14.618,15.335,24.6545,28.4139,15.0479,15.9647,16.305,27.5904,0.0091,0.0176,677.0808,677.0808,0.009,0.017,0.0225,0.0241,48.8,61.5,130.3,133.1,0.5,0.8,1.2,363023.0,0.0,0.0,84.5,1481.6,0.0,0.0,0.0,9494.0,0.0,0.0,0.0,307311.1,0.0,0.0,0.0,7465.7,0.0,0.0,0.0,23067.0,0.0,0.0,0.0,0.0,0.1444
Standalone,before,Before_Standalone_01,StationaryStop,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,360,3.785600001720013,18.479300000763033,20.017299999381066,30.81209999982093,33.8248999996722,1,0,1,1,1,7,0,2,2,2,2,2,2,2,2,1,1,1,1,6,6,6,6,4,4,4,4,3809280,5062656,3809280,5062656,3532279808,3536392192,3532279808,3541413888,62830,62830,62830,62830,1952067584,1952473088,1952473088,2.985,5.448,10.5283,28.7785,18.5598,19.6178,30.7845,33.8532,3.7396,4.312,4.6865,5.0241,14.999,15.5953,25.6267,30.2847,15.4249,16.657,21.4021,27.9298,0.0088,0.0167,0.0207,6.7006,0.0088,0.0167,0.0206,0.0263,61.8,84.3,136.4,15086.6,14.4,1762.1,2768.2,3085.2,12.9,16.8,190.9,347.4,4.4,1329.1,2067.1,2173.5,0.8,231.3,366.0,409.6,0.0,0.0,0.0,700.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.1434
Standalone,before,Before_Standalone_01,LongRepeatDistributed,194a0dbddacf9c5ea5d6b19f66773c2effb984c0,6668FAD744D2B2F3B6829FF1B1668354641A799BAF6EE697FD65D8DE3C4B386F,1800,1037.082900000314,29.214700000011362,31.742299999677925,32.828900000822614,3498.763900000995,13,1,8,186,186,10,6,122,122,122,122,122,122,122,122,121,121,121,121,126,126,126,126,364,364,364,364,46220288,46220288,46220288,46220288,3562713088,3552333824,3541577728,3563110400,62830,62830,62830,62830,1975853056,1959845888,1975853056,8.3141,9.5829,10.5461,3469.5298,29.3009,30.9325,31.5296,174.8671,3.6184,4.0546,4.3594,7.4459,25.2235,26.4565,26.8142,71.2218,21.0577,23.226,24.0735,30.5133,0.0088,0.0177,0.0224,3294.8184,0.0088,0.0176,0.0212,0.034,122.2,152.8,175.6,790.2,0.3,0.6,0.8,2402134.2,72.3,88.2,103.9,6614.2,0.0,0.0,0.0,79381.3,0.0,0.0,0.0,1985298.5,0.0,0.0,0.0,22653.0,0.0,0.0,0.0,274345.9,0.0,0.0,0.0,0.0,0.2291
